Transaction_ID,Customer_ID,Country,Transaction_Amount,Transaction_Timestamp,Merchant_Category,Location_Type,Device_Type,Customer_Avg_Amount,Customer_Amount_Std,Normal_Peak_Hour,Is_New_Device,Fraud_Label
536,IN_CUST_0018,India,9560.26,28-01-2024 14:32,Fashion,Domestic,POS,8924.97,2687.06,14,No,0
3849,SP_CUST_0046,Spain,47443.34,21-01-2024 04:29,Fashion,International,Laptop,14798.12,3900.28,19,Yes,1
3216,SP_CUST_0059,Spain,31807.42,01-01-2024 05:31,Fuel,Domestic,Tablet,34896.64,5458.6,9,No,0
3127,SP_CUST_0068,Spain,39342.24,03-01-2024 01:56,Restaurants,International,Laptop,12269.46,3078.75,19,Yes,1
698,IN_CUST_0018,India,26994.64,11-01-2024 04:07,Electronics,International,POS,8924.97,2687.06,14,Yes,1
3614,SP_CUST_0051,Spain,66242.97,10-01-2024 03:34,Travel,International,POS,13856.05,4599.72,11,Yes,1
2375,GE_CUST_0028,Germany,87726.14,16-01-2024 04:18,Fuel,International,Tablet,28329.38,7398.9,15,Yes,1
1778,FR_CUST_0015,France,11891.31,17-01-2024 19:08,Fashion,Domestic,POS,12295.82,2341.75,19,No,0
3625,SP_CUST_0044,Spain,13248.87,28-01-2024 05:16,Electronics,Domestic,POS,20688.04,5442.84,10,No,0
2805,GE_CUST_0046,Germany,80459.03,10-01-2024 03:45,Travel,International,Tablet,21880,7108.7,10,Yes,1
1038,FR_CUST_0076,France,4122.68,17-01-2024 13:08,Fashion,Domestic,Mobile,4370.97,948.75,15,No,0
209,IN_CUST_0042,India,100000,20-01-2024 03:16,Groceries,International,Mobile,25725.45,5379.88,13,Yes,1
1847,FR_CUST_0006,France,29529.33,24-01-2024 19:31,Healthcare,Domestic,Mobile,24078.57,5663.62,18,No,0
566,IN_CUST_0053,India,18377.07,06-01-2024 09:49,Electronics,Domestic,Tablet,20895.44,4391.71,9,No,0
314,IN_CUST_0059,India,16389.75,13-01-2024 17:26,Fuel,Domestic,Mobile,16046.87,3184.21,14,No,0
602,IN_CUST_0041,India,62371.53,30-01-2024 04:13,Travel,International,POS,13010.56,2371.1,10,Yes,1
234,IN_CUST_0020,India,33565.46,15-01-2024 11:34,Fashion,Domestic,POS,31455.05,10628.65,12,No,0
1261,FR_CUST_0020,France,15931.57,10-01-2024 09:00,Groceries,Domestic,Laptop,19129.5,6536.54,9,No,0
932,IN_CUST_0066,India,15203.48,01-01-2024 11:55,Healthcare,Domestic,Mobile,17107.74,4337.67,16,No,0
3221,SP_CUST_0055,Spain,34220.72,18-01-2024 09:48,Fashion,Domestic,Mobile,34590.93,11397.77,10,No,0
1724,FR_CUST_0054,France,100000,05-01-2024 01:53,Restaurants,International,Mobile,33647.61,7486.13,14,Yes,1
112,IN_CUST_0042,India,32904.61,13-01-2024 11:44,Travel,Domestic,Laptop,25725.45,5379.88,13,No,0
2705,GE_CUST_0012,Germany,81474.66,03-01-2024 01:31,Healthcare,International,POS,18630.56,4060.32,9,Yes,1
1090,FR_CUST_0059,France,31748.57,23-01-2024 22:21,Groceries,Domestic,Mobile,24773.48,4604.68,20,No,0
2743,GE_CUST_0031,Germany,57367.59,19-01-2024 02:01,Travel,International,Mobile,14843.95,4918.89,15,Yes,1
2029,GE_CUST_0044,Germany,100000,08-01-2024 04:51,Fuel,International,Laptop,26561.87,8623.64,19,Yes,1
3945,SP_CUST_0009,Spain,100000,07-01-2024 01:51,Travel,International,Tablet,31201.02,5961.09,17,Yes,1
1744,FR_CUST_0038,France,1767.13,10-01-2024 13:33,Fuel,Domestic,Mobile,2217.31,539.17,9,No,0
473,IN_CUST_0021,India,78114.12,15-01-2024 04:26,Fashion,International,Tablet,24720.2,8265.81,16,Yes,1
2097,GE_CUST_0018,Germany,10963.5,21-01-2024 17:59,Groceries,Domestic,Tablet,15909.07,4954.43,17,No,0
3733,SP_CUST_0020,Spain,12089.53,05-01-2024 03:47,Healthcare,International,Tablet,3580.65,553.65,11,Yes,1
1787,FR_CUST_0022,France,100000,03-01-2024 01:23,Electronics,International,POS,37684.6,10448.99,9,Yes,1
3277,SP_CUST_0018,Spain,100000,20-01-2024 04:39,Restaurants,International,Mobile,30434.52,9398.55,18,Yes,1
1374,FR_CUST_0080,France,36121.43,09-01-2024 01:03,Fashion,International,Mobile,10010.14,1960.72,12,Yes,1
3704,SP_CUST_0080,Spain,100000,03-01-2024 01:09,Restaurants,International,Tablet,29655.03,5168.66,10,Yes,1
362,IN_CUST_0040,India,34665.04,15-01-2024 03:28,Groceries,International,Mobile,9716.33,3289.66,15,Yes,1
136,IN_CUST_0070,India,100000,15-01-2024 01:26,Groceries,International,Laptop,39322.4,9961.43,9,Yes,1
1135,FR_CUST_0006,France,100000,21-01-2024 04:20,Groceries,International,POS,24078.57,5663.62,18,Yes,1
1152,FR_CUST_0062,France,23606.24,06-01-2024 21:14,Healthcare,Domestic,Tablet,28045.02,4346.79,19,No,0
2469,GE_CUST_0020,Germany,100000,25-01-2024 03:42,Travel,International,Laptop,22400.65,7556.05,19,Yes,1
1054,FR_CUST_0019,France,29839.55,02-01-2024 18:42,Groceries,Domestic,Laptop,28453.93,6446.52,18,No,0
3317,SP_CUST_0022,Spain,45226.9,28-01-2024 11:33,Fashion,Domestic,Laptop,38612.4,12821.42,12,No,0
23,IN_CUST_0019,India,10269.48,09-01-2024 10:08,Electronics,Domestic,POS,9901.78,2609.52,10,No,0
1973,FR_CUST_0054,France,39678.39,28-01-2024 14:31,Fuel,Domestic,POS,33647.61,7486.13,14,No,0
2953,GE_CUST_0044,Germany,96636.07,19-01-2024 01:25,Groceries,International,POS,26561.87,8623.64,19,Yes,1
1653,FR_CUST_0036,France,18011.7,05-01-2024 03:07,Healthcare,International,Tablet,5606.88,1961.17,19,Yes,1
696,IN_CUST_0045,India,30838.7,12-01-2024 04:54,Fashion,International,Laptop,6639.34,1469.02,9,Yes,1
421,IN_CUST_0006,India,40569.39,11-01-2024 18:59,Travel,Domestic,Tablet,37665,5655.62,20,No,0
3950,SP_CUST_0018,Spain,100000,06-01-2024 03:07,Travel,International,Mobile,30434.52,9398.55,18,Yes,1
461,IN_CUST_0021,India,100000,11-01-2024 03:59,Fuel,International,Laptop,24720.2,8265.81,16,Yes,1
1068,FR_CUST_0017,France,60340.46,06-01-2024 03:37,Healthcare,International,POS,18144.33,6016.07,20,Yes,1
88,IN_CUST_0072,India,9493.67,01-01-2024 17:07,Groceries,Domestic,Laptop,23215.15,7580.38,15,No,0
283,IN_CUST_0053,India,21674.42,04-01-2024 04:08,Groceries,Domestic,Mobile,20895.44,4391.71,9,No,0
2999,GE_CUST_0066,Germany,25965.65,28-01-2024 22:33,Fashion,Domestic,Tablet,34595.04,8469.57,20,No,0
1314,FR_CUST_0005,France,100000,19-01-2024 03:41,Healthcare,International,Tablet,31366.76,8145.44,17,Yes,1
1408,FR_CUST_0042,France,9881.64,28-01-2024 03:29,Electronics,International,Tablet,2651.69,883.86,9,Yes,1
3795,SP_CUST_0042,Spain,10806.3,13-01-2024 09:48,Fuel,Domestic,Tablet,10893.07,2915.17,9,No,0
2113,GE_CUST_0017,Germany,22362.17,09-01-2024 12:59,Restaurants,Domestic,Laptop,18961.47,4932.6,15,No,0
860,IN_CUST_0049,India,33841,10-01-2024 14:46,Fuel,Domestic,POS,28312.57,5772.44,16,No,0
534,IN_CUST_0005,India,3207.71,01-01-2024 17:19,Restaurants,Domestic,Mobile,2782.21,957.03,20,No,0
3510,SP_CUST_0007,Spain,100000,11-01-2024 02:29,Fuel,International,POS,28332.93,4278.42,13,Yes,1
3784,SP_CUST_0064,Spain,8113.41,03-01-2024 19:59,Groceries,Domestic,Laptop,5830.67,1178.04,18,No,0
1420,FR_CUST_0023,France,100000,15-01-2024 03:37,Fuel,International,Laptop,22091.53,6962.89,13,Yes,1
3396,SP_CUST_0080,Spain,100000,27-01-2024 03:24,Groceries,International,Mobile,29655.03,5168.66,10,Yes,1
3169,SP_CUST_0020,Spain,10869.95,18-01-2024 02:36,Electronics,International,Tablet,3580.65,553.65,11,Yes,1
2801,GE_CUST_0030,Germany,34469.55,17-01-2024 18:32,Electronics,Domestic,Laptop,37332.09,12676.96,16,No,0
3372,SP_CUST_0015,Spain,30691.96,16-01-2024 12:08,Fuel,Domestic,Mobile,29137.02,6526.37,12,No,0
3939,SP_CUST_0027,Spain,3440.8,20-01-2024 07:50,Fuel,Domestic,POS,3122.59,739.39,13,No,0
2899,GE_CUST_0013,Germany,13331.84,04-01-2024 15:31,Electronics,Domestic,Mobile,12905.5,2580.81,17,No,0
1645,FR_CUST_0042,France,1834.74,08-01-2024 03:49,Groceries,Domestic,POS,2651.69,883.86,9,No,0
1413,FR_CUST_0072,France,10726.11,13-01-2024 16:33,Healthcare,Domestic,Mobile,9472.84,2818.03,16,No,0
3909,SP_CUST_0039,Spain,77073.66,29-01-2024 02:51,Electronics,International,POS,22150,4888.91,18,Yes,1
2298,GE_CUST_0033,Germany,24502.09,13-01-2024 10:29,Travel,Domestic,Tablet,30741.53,9493.81,14,No,0
943,IN_CUST_0034,India,28143.66,21-01-2024 13:45,Fuel,Domestic,POS,19944.17,3468.67,11,No,0
2252,GE_CUST_0057,Germany,36307.08,23-01-2024 10:03,Healthcare,Domestic,Mobile,32342.4,6579.51,11,No,0
3905,SP_CUST_0075,Spain,3144.26,14-01-2024 14:07,Restaurants,Domestic,Mobile,2966.99,826.45,17,No,0
1652,FR_CUST_0043,France,100000,05-01-2024 01:02,Fuel,International,Mobile,30967.5,4886.29,19,Yes,1
2216,GE_CUST_0005,Germany,72797.19,27-01-2024 04:44,Restaurants,International,Tablet,15535.37,4495.98,14,Yes,1
2247,GE_CUST_0022,Germany,43022.44,27-01-2024 03:01,Restaurants,International,Mobile,11416.87,1795.51,14,Yes,1
122,IN_CUST_0059,India,50987.41,14-01-2024 02:56,Fuel,International,Laptop,16046.87,3184.21,14,Yes,1
888,IN_CUST_0024,India,97510.4,12-01-2024 03:56,Fashion,International,POS,24296.54,8334.96,20,Yes,1
2835,GE_CUST_0065,Germany,63211.01,30-01-2024 01:43,Fuel,International,POS,14819.64,2488.81,9,Yes,1
686,IN_CUST_0071,India,46970.37,06-01-2024 03:21,Restaurants,International,Tablet,11190.39,1886.93,20,Yes,1
2959,GE_CUST_0053,Germany,30152.94,02-01-2024 13:37,Groceries,Domestic,POS,30153.56,8514.52,16,No,0
414,IN_CUST_0048,India,31047.25,09-01-2024 03:47,Groceries,International,POS,8256.92,2120.53,13,Yes,1
790,IN_CUST_0035,India,100000,27-01-2024 03:04,Restaurants,International,POS,30909.83,8106.27,15,Yes,1
2190,GE_CUST_0048,Germany,20380.43,26-01-2024 17:31,Travel,Domestic,POS,30589.14,4696.32,13,No,0
1570,FR_CUST_0013,France,100000,30-01-2024 03:34,Fuel,International,POS,35786.86,9510.76,14,Yes,1
1804,FR_CUST_0059,France,100000,02-01-2024 01:02,Electronics,International,POS,24773.48,4604.68,20,Yes,1
3850,SP_CUST_0006,Spain,95780.65,11-01-2024 04:32,Healthcare,International,Laptop,23263.84,6586.04,18,Yes,1
1393,FR_CUST_0056,France,100000,30-01-2024 02:49,Electronics,International,Laptop,26002.45,4183.23,19,Yes,1
2139,GE_CUST_0080,Germany,54151.34,20-01-2024 14:06,Travel,Domestic,Mobile,32127.92,10639.2,12,No,0
273,IN_CUST_0033,India,23216.96,30-01-2024 12:52,Fashion,Domestic,POS,24469.32,5014.85,11,No,0
2592,GE_CUST_0002,Germany,6820.65,13-01-2024 01:53,Fashion,International,Tablet,2060.85,425.86,18,Yes,1
522,IN_CUST_0072,India,31822.56,23-01-2024 11:17,Electronics,Domestic,Mobile,23215.15,7580.38,15,No,0
523,IN_CUST_0079,India,12319.12,24-01-2024 17:37,Electronics,Domestic,Laptop,20453.32,4902.35,17,No,0
3237,SP_CUST_0019,Spain,100000,20-01-2024 04:46,Fuel,International,Mobile,23784.51,4615.36,17,Yes,1
1913,FR_CUST_0020,France,17588.76,18-01-2024 07:54,Fuel,Domestic,Tablet,19129.5,6536.54,9,No,0
351,IN_CUST_0051,India,35383.74,28-01-2024 08:19,Fuel,Domestic,POS,28714.72,6395.51,9,No,0
1619,FR_CUST_0014,France,100000,04-01-2024 02:31,Restaurants,International,Laptop,30814.16,6513.52,19,Yes,1
1862,FR_CUST_0003,France,28623.72,21-01-2024 03:57,Restaurants,Domestic,Mobile,16410.61,5190.24,9,No,0
3107,SP_CUST_0026,Spain,59502.36,23-01-2024 01:06,Restaurants,International,Tablet,12030.51,4085.17,20,Yes,1
1962,FR_CUST_0039,France,22903.86,20-01-2024 14:52,Restaurants,Domestic,POS,38524.06,12649.07,13,No,0
652,IN_CUST_0049,India,43826.2,06-01-2024 17:08,Travel,Domestic,POS,28312.57,5772.44,16,No,0
2412,GE_CUST_0070,Germany,34555.53,06-01-2024 11:27,Fuel,Domestic,Mobile,37661.01,6937.81,11,No,0
3443,SP_CUST_0032,Spain,8246.78,08-01-2024 02:16,Electronics,International,POS,2118.62,446.4,18,Yes,1
3701,SP_CUST_0010,Spain,8740.01,06-01-2024 11:23,Groceries,Domestic,Laptop,12007.82,2305.18,10,No,0
1447,FR_CUST_0062,France,100000,24-01-2024 04:44,Restaurants,International,POS,28045.02,4346.79,19,Yes,1
1954,FR_CUST_0024,France,33032.59,27-01-2024 10:25,Groceries,Domestic,Mobile,28396.36,5501.6,12,No,0
3735,SP_CUST_0049,Spain,35745.28,28-01-2024 13:40,Electronics,Domestic,Tablet,33546.74,11409.99,15,No,0
2329,GE_CUST_0080,Germany,16444.27,04-01-2024 10:55,Fuel,Domestic,Laptop,32127.92,10639.2,12,No,0
169,IN_CUST_0004,India,17328.49,16-01-2024 13:54,Travel,Domestic,Laptop,14680.93,2621.62,11,No,0
3707,SP_CUST_0024,Spain,9476.8,03-01-2024 01:45,Groceries,International,Mobile,2696.86,473.37,16,Yes,1
963,IN_CUST_0041,India,7897.04,21-01-2024 10:03,Groceries,Domestic,Tablet,13010.56,2371.1,10,No,0
946,IN_CUST_0041,India,16026.74,22-01-2024 09:08,Fuel,Domestic,Mobile,13010.56,2371.1,10,No,0
463,IN_CUST_0033,India,30579.1,07-01-2024 06:40,Restaurants,Domestic,POS,24469.32,5014.85,11,No,0
3428,SP_CUST_0004,Spain,33421.52,16-01-2024 11:13,Travel,Domestic,Tablet,35035.41,8641.91,15,No,0
329,IN_CUST_0073,India,13363.67,22-01-2024 09:25,Groceries,Domestic,Laptop,14883.13,3271.94,11,No,0
1658,FR_CUST_0028,France,100000,19-01-2024 01:30,Healthcare,International,Tablet,28560.06,6388.01,20,Yes,1
2259,GE_CUST_0022,Germany,10270.28,02-01-2024 15:26,Restaurants,Domestic,Mobile,11416.87,1795.51,14,No,0
2692,GE_CUST_0065,Germany,10395.33,04-01-2024 10:40,Restaurants,Domestic,Tablet,14819.64,2488.81,9,No,0
2304,GE_CUST_0048,Germany,42525.4,13-01-2024 17:31,Travel,Domestic,Mobile,30589.14,4696.32,13,No,0
368,IN_CUST_0008,India,2018.23,15-01-2024 19:06,Healthcare,Domestic,POS,2268.52,350.74,19,No,0
3452,SP_CUST_0058,Spain,24296.56,07-01-2024 12:29,Restaurants,Domestic,POS,36748.9,11033.1,11,No,0
3015,SP_CUST_0013,Spain,95902.67,12-01-2024 03:18,Electronics,International,Mobile,23833.83,7494.67,14,Yes,1
2834,GE_CUST_0013,Germany,13146.99,05-01-2024 14:33,Fashion,Domestic,POS,12905.5,2580.81,17,No,0
3126,SP_CUST_0061,Spain,24527.07,12-01-2024 14:19,Healthcare,Domestic,POS,35670.81,10551.67,16,No,0
773,IN_CUST_0040,India,10208.45,23-01-2024 14:27,Fuel,Domestic,Laptop,9716.33,3289.66,15,No,0
1285,FR_CUST_0067,France,23352.33,22-01-2024 04:13,Fashion,International,Tablet,4985.2,1486.15,20,Yes,1
2537,GE_CUST_0020,Germany,17932.75,15-01-2024 15:14,Fuel,Domestic,Tablet,22400.65,7556.05,19,No,0
3579,SP_CUST_0058,Spain,45881.14,04-01-2024 11:42,Restaurants,Domestic,Mobile,36748.9,11033.1,11,No,0
3139,SP_CUST_0036,Spain,18173.81,21-01-2024 01:03,Restaurants,International,Mobile,4998.27,841.06,16,Yes,1
499,IN_CUST_0076,India,100000,11-01-2024 01:32,Healthcare,International,Tablet,31842.94,9036.95,11,Yes,1
1235,FR_CUST_0047,France,19829.47,18-01-2024 20:35,Healthcare,Domestic,POS,18807.16,5481.9,19,No,0
1513,FR_CUST_0023,France,100000,10-01-2024 04:25,Groceries,International,Mobile,22091.53,6962.89,13,Yes,1
436,IN_CUST_0004,India,50853.19,05-01-2024 03:54,Restaurants,International,Tablet,14680.93,2621.62,11,Yes,1
1252,FR_CUST_0050,France,100000,10-01-2024 03:14,Electronics,International,POS,25504.03,7054.78,13,Yes,1
366,IN_CUST_0058,India,10017.68,30-01-2024 20:51,Restaurants,Domestic,Laptop,11198.1,3185.04,19,No,0
1367,FR_CUST_0037,France,100000,01-01-2024 02:21,Fuel,International,Mobile,37475.7,11627.57,18,Yes,1
277,IN_CUST_0002,India,98995.59,09-01-2024 04:34,Groceries,International,Tablet,31628.26,8519.7,18,Yes,1
2640,GE_CUST_0043,Germany,100000,03-01-2024 03:20,Travel,International,Tablet,30288.8,5463.98,9,Yes,1
3768,SP_CUST_0038,Spain,22466.6,24-01-2024 18:03,Fuel,Domestic,Laptop,19870.79,5242.51,18,No,0
3440,SP_CUST_0017,Spain,5624.47,08-01-2024 18:32,Electronics,Domestic,Laptop,5202.28,1625.05,20,No,0
408,IN_CUST_0009,India,23791.26,04-01-2024 22:53,Fashion,Domestic,Mobile,25250.41,4492.02,20,No,0
1469,FR_CUST_0074,France,3045.94,20-01-2024 11:24,Electronics,Domestic,Mobile,3140.99,1034.87,15,No,0
3364,SP_CUST_0042,Spain,37024.25,18-01-2024 03:35,Fuel,International,Laptop,10893.07,2915.17,9,Yes,1
3678,SP_CUST_0057,Spain,75670.34,19-01-2024 03:36,Electronics,International,Tablet,16198.35,3508.28,13,Yes,1
845,IN_CUST_0023,India,27228.73,08-01-2024 12:37,Travel,Domestic,POS,34092.29,10209.41,13,No,0
1911,FR_CUST_0079,France,15688.03,27-01-2024 14:48,Travel,Domestic,POS,22971.33,7072.46,15,No,0
3312,SP_CUST_0075,Spain,9455.52,10-01-2024 01:09,Restaurants,International,Mobile,2966.99,826.45,17,Yes,1
87,IN_CUST_0034,India,17865.07,06-01-2024 08:47,Fashion,Domestic,Tablet,19944.17,3468.67,11,No,0
1544,FR_CUST_0032,France,100000,16-01-2024 01:40,Fuel,International,Mobile,31783.35,7494.42,19,Yes,1
2046,GE_CUST_0004,Germany,65138.79,26-01-2024 03:09,Electronics,International,Tablet,17327.84,4943.54,12,Yes,1
2072,GE_CUST_0008,Germany,33334.36,20-01-2024 18:20,Electronics,Domestic,Mobile,35487.81,5875.92,16,No,0
2365,GE_CUST_0049,Germany,30449.86,19-01-2024 16:47,Groceries,Domestic,POS,22123.76,5092.37,18,No,0
1850,FR_CUST_0047,France,74966.47,22-01-2024 02:42,Groceries,International,Tablet,18807.16,5481.9,19,Yes,1
856,IN_CUST_0076,India,41811.88,04-01-2024 10:21,Travel,Domestic,POS,31842.94,9036.95,11,No,0
3957,SP_CUST_0071,Spain,13637.68,12-01-2024 19:53,Electronics,Domestic,Laptop,13077.64,3433.43,16,No,0
79,IN_CUST_0079,India,23081.11,26-01-2024 18:41,Restaurants,Domestic,Mobile,20453.32,4902.35,17,No,0
945,IN_CUST_0008,India,2185.37,26-01-2024 21:54,Healthcare,Domestic,Tablet,2268.52,350.74,19,No,0
200,IN_CUST_0038,India,19303.3,02-01-2024 12:14,Travel,Domestic,POS,20064.07,5269.93,12,No,0
2064,GE_CUST_0003,Germany,10207.38,09-01-2024 15:50,Electronics,Domestic,Laptop,11125.76,2388.76,17,No,0
1617,FR_CUST_0023,France,96766.34,21-01-2024 04:03,Travel,International,Mobile,22091.53,6962.89,13,Yes,1
802,IN_CUST_0054,India,100000,16-01-2024 01:03,Electronics,International,POS,39914.14,8116.79,10,Yes,1
2406,GE_CUST_0009,Germany,42105.71,17-01-2024 02:53,Restaurants,International,Mobile,12285.98,2753.27,16,Yes,1
2391,GE_CUST_0076,Germany,7965.15,14-01-2024 04:09,Fuel,International,Tablet,2054.28,492.86,17,Yes,1
1984,FR_CUST_0054,France,23876.65,27-01-2024 11:43,Fuel,Domestic,POS,33647.61,7486.13,14,No,0
2913,GE_CUST_0014,Germany,59709.24,02-01-2024 02:31,Restaurants,International,Laptop,19250.44,4048.99,11,Yes,1
232,IN_CUST_0044,India,26973.03,30-01-2024 22:50,Restaurants,Domestic,POS,17827.38,5823.42,18,No,0
1407,FR_CUST_0027,France,100000,03-01-2024 02:11,Fashion,International,Tablet,39365.61,12098.69,18,Yes,1
2005,GE_CUST_0011,Germany,93606.22,09-01-2024 02:23,Fuel,International,Tablet,30103.4,5037.02,10,Yes,1
3347,SP_CUST_0044,Spain,8908.99,21-01-2024 07:43,Restaurants,Domestic,Laptop,20688.04,5442.84,10,No,0
2651,GE_CUST_0024,Germany,59245.32,27-01-2024 02:03,Groceries,International,Tablet,16108.29,4032.55,11,Yes,1
2248,GE_CUST_0023,Germany,14857.87,10-01-2024 16:07,Restaurants,Domestic,Tablet,22156.12,6260.37,17,No,0
2427,GE_CUST_0035,Germany,100000,04-01-2024 03:34,Groceries,International,Tablet,29526.68,5548.39,17,Yes,1
2929,GE_CUST_0029,Germany,26467.12,15-01-2024 08:45,Travel,Domestic,POS,18648.24,5847.3,9,No,0
1628,FR_CUST_0001,France,20836.73,01-01-2024 18:11,Groceries,Domestic,POS,16230.26,3633.9,19,No,0
3818,SP_CUST_0063,Spain,72844.63,16-01-2024 01:35,Restaurants,International,POS,17839.72,4674.75,13,Yes,1
1144,FR_CUST_0054,France,31963.43,26-01-2024 12:21,Fuel,Domestic,Mobile,33647.61,7486.13,14,No,0
3560,SP_CUST_0044,Spain,97563.04,06-01-2024 01:06,Travel,International,POS,20688.04,5442.84,10,Yes,1
192,IN_CUST_0011,India,20978.02,08-01-2024 17:07,Restaurants,Domestic,Tablet,16533.56,5731.29,17,No,0
105,IN_CUST_0045,India,8333.48,24-01-2024 09:50,Travel,Domestic,Tablet,6639.34,1469.02,9,No,0
2952,GE_CUST_0011,Germany,100000,08-01-2024 04:49,Restaurants,International,POS,30103.4,5037.02,10,Yes,1
3670,SP_CUST_0061,Spain,100000,11-01-2024 04:45,Electronics,International,POS,35670.81,10551.67,16,Yes,1
2669,GE_CUST_0067,Germany,45142.9,25-01-2024 04:21,Groceries,International,Laptop,10496.9,3534.21,16,Yes,1
1860,FR_CUST_0036,France,23779.42,29-01-2024 02:50,Electronics,International,POS,5606.88,1961.17,19,Yes,1
2475,GE_CUST_0015,Germany,29659.67,07-01-2024 19:18,Groceries,Domestic,Laptop,34467.18,10333.25,20,No,0
2228,GE_CUST_0068,Germany,10256.68,11-01-2024 16:58,Restaurants,Domestic,Tablet,7890.33,2232.1,17,No,0
3429,SP_CUST_0048,Spain,100000,30-01-2024 02:53,Travel,International,POS,34032.11,8304.49,10,Yes,1
3860,SP_CUST_0014,Spain,18204.75,08-01-2024 14:40,Fuel,Domestic,Tablet,15887.16,5357.61,16,No,0
3046,SP_CUST_0054,Spain,17772.31,15-01-2024 10:20,Electronics,Domestic,Tablet,20432.74,6767.77,9,No,0
2408,GE_CUST_0077,Germany,4790.69,23-01-2024 20:11,Groceries,Domestic,Tablet,8747.2,2913.11,17,No,0
2006,GE_CUST_0047,Germany,90499.29,21-01-2024 03:42,Electronics,International,Laptop,22048.03,6197.42,9,Yes,1
2760,GE_CUST_0016,Germany,16825.74,05-01-2024 09:20,Healthcare,Domestic,Laptop,11575.93,3868.11,9,No,0
3829,SP_CUST_0061,Spain,38070.31,06-01-2024 18:00,Groceries,Domestic,Mobile,35670.81,10551.67,16,No,0
1916,FR_CUST_0060,France,14025.53,14-01-2024 04:07,Fashion,International,Mobile,3609.01,959.8,9,Yes,1
3902,SP_CUST_0016,Spain,30345.08,01-01-2024 03:10,Groceries,International,Laptop,8854.72,2306.66,20,Yes,1
3057,SP_CUST_0069,Spain,48598.21,07-01-2024 07:49,Fuel,Domestic,Mobile,35357.64,11633.41,9,No,0
1814,FR_CUST_0046,France,15878.06,14-01-2024 01:22,Groceries,International,Laptop,4634.48,1286.83,11,Yes,1
3399,SP_CUST_0069,Spain,36856.05,15-01-2024 07:41,Fuel,Domestic,Laptop,35357.64,11633.41,9,No,0
995,IN_CUST_0020,India,100000,03-01-2024 04:49,Restaurants,International,Mobile,31455.05,10628.65,12,Yes,1
465,IN_CUST_0065,India,36330.51,21-01-2024 09:10,Restaurants,Domestic,Laptop,26516.57,4902.2,9,No,0
1500,FR_CUST_0047,France,22190.81,13-01-2024 20:11,Fuel,Domestic,POS,18807.16,5481.9,19,No,0
3790,SP_CUST_0027,Spain,1623.26,15-01-2024 13:10,Groceries,Domestic,POS,3122.59,739.39,13,No,0
3942,SP_CUST_0073,Spain,12335.94,15-01-2024 18:34,Travel,Domestic,Laptop,10546.08,2759.14,16,No,0
2160,GE_CUST_0047,Germany,10252.35,01-01-2024 04:04,Travel,Domestic,Mobile,22048.03,6197.42,9,No,0
1237,FR_CUST_0078,France,46500.81,07-01-2024 09:36,Restaurants,Domestic,Laptop,34396.8,11612.12,11,No,0
2413,GE_CUST_0032,Germany,6983.2,10-01-2024 09:02,Restaurants,Domestic,POS,11723.16,2712.92,10,No,0
3523,SP_CUST_0034,Spain,100000,05-01-2024 03:45,Travel,International,POS,33311.25,9507.71,20,Yes,1
213,IN_CUST_0024,India,16790.63,19-01-2024 15:27,Fuel,Domestic,Tablet,24296.54,8334.96,20,No,0
1037,FR_CUST_0076,France,14442.11,04-01-2024 01:49,Fashion,International,Tablet,4370.97,948.75,15,Yes,1
3869,SP_CUST_0046,Spain,19611.73,22-01-2024 19:25,Groceries,Domestic,POS,14798.12,3900.28,19,No,0
901,IN_CUST_0019,India,36320.72,27-01-2024 02:38,Travel,International,POS,9901.78,2609.52,10,Yes,1
